#
#
#	base acceleration for tutorial 11
#
# acceleration, time
-0.20032560213955997, 0.313
-0.210778871508152, 0.314
-0.2212080927902469, 0.315
-0.23161207609990633, 0.316
-0.24198963443062993, 0.317
-0.2523395837907838, 0.318
-0.2626607433386855, 0.319
-0.2729519355173252, 0.32
-0.2832119861887171, 0.321
-0.29343972476785746, 0.322
-0.30363398435628014, 0.323
-0.31379360187518757, 0.324
-0.3239174181981492, 0.325
-0.3340042782833495, 0.326
-0.3440530313053657, 0.327
-0.35406253078646915, 0.328
-0.3640316347274279, 0.329
-0.37395920573780045, 0.33
-0.3838441111657004, 0.331
-0.39368522322702326, 0.332
-0.4034814191341187, 0.333
-0.41323158122388837, 0.334
-0.42293459708530345, 0.335
-0.43258935968632073, 0.336
-0.4421947675001871, 0.337
-0.45174972463111185, 0.338
-0.46125314093930114, 0.339
-0.4707039321653326, 0.34
-0.4801010200538616, 0.341
-0.48944333247663935, 0.342
-0.498729803554834, 0.343
-0.5079593737806402, 0.34400000000000003
-0.5171309901381574, 0.34500000000000003
-0.5262436062235316, 0.34600000000000003
-0.5352961823643406, 0.34700000000000003
-0.5442876857382131, 0.34800000000000003
-0.5532170904906627, 0.34900000000000003
-0.5620833778521306, 0.35000000000000003
-0.5708855362542197, 0.35100000000000003
-0.5796225614451032, 0.352
-0.5882934566041037, 0.353
-0.5968972324554215, 0.354
-0.6054329073810012, 0.355
-0.6138995075325273, 0.356
-0.6222960669425326, 0.357
-0.630621627634605, 0.358
-0.6388752397326865, 0.359
-0.647055961569444, 0.36
-0.6551628597937085, 0.361
-0.6631950094769593, 0.362
-0.6711514942188521, 0.363
-0.6790314062517737, 0.364
-0.6868338465444082, 0.365
-0.6945579249043099, 0.366
-0.7022027600794674, 0.367
-0.7097674798588467, 0.368
-0.7172512211719022, 0.369
-0.7246531301870464, 0.37
-0.7319723624090657, 0.371
-0.7392080827754685, 0.372
-0.7463594657517597, 0.373
-0.7534256954256271, 0.374
-0.7604059656000306, 0.375
-0.7672994798851819, 0.376
-0.7741054517894047, 0.377
-0.7808231048088697, 0.378
-0.7874516725161836, 0.379
-0.793990398647835, 0.38
-0.8004385371904769, 0.381
-0.8067953524660376, 0.382
-0.8130601192156602, 0.383
-0.8192321226824457, 0.384
-0.8253106586929995, 0.385
-0.8312950337377749, 0.386
-0.8371845650501948, 0.387
-0.8429785806845486, 0.388
-0.8486764195926583, 0.389
-0.8542774316992952, 0.39
-0.8597809779763512, 0.391
-0.8651864305157448, 0.392
-0.8704931726010591, 0.393
-0.8757005987779062, 0.394
-0.8808081149230037, 0.395
-0.8858151383119574, 0.396
-0.8907210976857477, 0.397
-0.8955254333159046, 0.398
-0.9002275970683663, 0.399
-0.9048270524660194, 0.4
-0.909323274749905, 0.401
-0.9137157509390884, 0.402
-0.918003979889188, 0.403
-0.9221874723495495, 0.404
-0.9262657510190666, 0.405
-0.9302383506006373, 0.406
-0.9341048178542485, 0.40700000000000003
-0.9378647116486888, 0.40800000000000003
-0.9415176030118774, 0.40900000000000003
-0.9450630751798049, 0.41000000000000003
-0.9485007236440843, 0.41100000000000003
-0.9518301561981015, 0.41200000000000003
-0.9550509929817613, 0.41300000000000003
-0.9581628665248285, 0.41400000000000003
-0.961165421788852, 0.41500000000000004
-0.9640583162076708, 0.41600000000000004
-0.9668412197264998, 0.417
-0.9695138148395849, 0.418
-0.9720757966264285, 0.419
-0.9745268727865771, 0.42
-0.976866763672972, 0.421
-0.9790952023238538, 0.422
-0.9812119344932199, 0.423
-0.9832167186798331, 0.424
-0.9851093261547739, 0.425
-0.9868895409875367, 0.426
-0.9885571600706661, 0.427
-0.9901119931429293, 0.428
-0.9915538628110231, 0.429
-0.9928826045698137, 0.43
-0.9940980668211046, 0.431
-0.9952001108909334, 0.432
-0.9961886110453926, 0.433
-0.997063454504975, 0.434
-0.9978245414574414, 0.435
-0.9984717850692078, 0.436
-0.9990051114952521, 0.437
-0.99942445988754, 0.438
-0.9997297824019669, 0.439
-0.9999210442038161, 0.44
-0.9999982234717338, 0.441
-0.9999613114002183, 0.442
-0.9998103122006247, 0.443
-0.9995452431006845, 0.444
-0.9991661343425401, 0.445
-0.9986730291792945, 0.446
-0.9980659838700761, 0.447
-0.9973450676736202, 0.448
-0.9965103628403678, 0.449
-0.99556196460308, 0.45
-0.9944999811659747, 0.451
-0.9933245336923797, 0.452
-0.99203575629091, 0.453
-0.9906337960001669, 0.454
-0.9891188127719618, 0.455
-0.9874909794530675, 0.456
-0.9857504817654978, 0.457
-0.9838975182853178, 0.458
-0.9819323004199886, 0.459
-0.979855052384247, 0.46
-0.9776660111745243, 0.461
-0.9753654265419087, 0.462
-0.9729535609636483, 0.463
-0.9704306896132061, 0.464
-0.9677971003288655, 0.465
-0.965053093580889, 0.466
-0.9621989824372378, 0.467
-0.9592350925278542, 0.468
-0.9561617620075082, 0.46900000000000003
-0.9529793415172187, 0.47000000000000003
-0.949688194144247, 0.47100000000000003
-0.9462886953806718, 0.47200000000000003
-0.9427812330805501, 0.47300000000000003
-0.9391662074156644, 0.47400000000000003
-0.9354440308298672, 0.47500000000000003
-0.9316151279920258, 0.47600000000000003
-0.9276799357475696, 0.47700000000000004
-0.9236389030686496, 0.47800000000000004
-0.9194924910029169, 0.47900000000000004
-0.9152411726209176, 0.48
-0.9108854329621223, 0.481
-0.9064257689795853, 0.482
-0.9018626894832483, 0.483
-0.8971967150818877, 0.484
-0.8924283781237179, 0.485
-0.8875582226356566, 0.486
-0.8825868042612535, 0.487
-0.8775146901972969, 0.488
-0.872342459129103, 0.489
-0.8670707011644904, 0.49
-0.8617000177664542, 0.491
-0.8562310216845467, 0.492
-0.8506643368849641, 0.493
-0.8450005984793593, 0.494
-0.8392404526523819, 0.495
-0.8333845565879515, 0.496
-0.8274335783942813, 0.497
-0.8213881970276502, 0.498
-0.8152491022149405, 0.499
-0.8090169943749476, 0.5
-0.802692584538465, 0.501
-0.7962765942671636, 0.502
-0.7897697555712686, 0.503
-0.7831728108260407, 0.504
-0.7764865126870786, 0.505
-0.769711624004449, 0.506
-0.7628489177356486, 0.507
-0.7558991768574196, 0.508
-0.7488631942764156, 0.509
-0.741741772738739, 0.51
-0.7345357247383565, 0.511
-0.7272458724243961, 0.512
-0.7198730475073498, 0.513
-0.7124180911641833, 0.514
-0.7048818539423617, 0.515
-0.6972651956628106, 0.516
-0.6895689853218204, 0.517
-0.6817941009918966, 0.518
-0.6739414297215817, 0.519
-0.6660118674342518, 0.52
-0.6580063188258953, 0.521
-0.6499256972619, 0.522
-0.6417709246728406, 0.523
-0.6335429314492966, 0.524
-0.6252426563357052, 0.525
-0.616871046323253, 0.526
-0.6084290565418359, 0.527
-0.599917650151088, 0.528
-0.5913377982304893, 0.529
-0.5826904796685758, 0.53
-0.573976681051259, 0.531
-0.56519739654926, 0.532
-0.5563536278046859, 0.533
-0.547446383816752, 0.534
-0.5384766808266598, 0.535
-0.529445542201657, 0.536
-0.5203539983182758, 0.537
-0.5112030864447774, 0.538
-0.5019938506228108, 0.539
-0.4927273415482917, 0.54
-0.4834046164515299, 0.541
-0.47402673897660996, 0.542
-0.46459477906003405, 0.543
-0.45510981280865337, 0.544
-0.4455729223768962, 0.545
-0.43598519584329815, 0.546
-0.4263477270863639, 0.547
-0.41666161565976784, 0.548
-0.4069279666668981, 0.549
-0.39714789063478034, 0.55
-0.3873225033873703, 0.551
-0.3774529259182502, 0.552
-0.3675402842627351, 0.553
-0.35758570936939726, 0.554
-0.34759033697103653, 0.555
-0.33755530745510554, 0.556
-0.3274817657335962, 0.557
-0.31737086111241725, 0.558
-0.30722374716027084, 0.559
-0.2970415815770342, 0.56
-0.28682552606168243, 0.561
-0.2765767461797429, 0.562
-0.26629641123031633, 0.5630000000000001
-0.2559856941126723, 0.5640000000000001
-0.24564577119242623, 0.5650000000000001
-0.2352778221673287, 0.5660000000000001
-0.2248830299326743, 0.5670000000000001
-0.21446258044633829, 0.5680000000000001
-0.20401766259347118, 0.5690000000000001
-0.19354946805085993, 0.5700000000000001
-0.18305919115096225, 0.5710000000000001
-0.172548028745646, 0.5720000000000001
-0.16201718006964128, 0.5730000000000001
-0.15146784660371157, 0.5740000000000001
-0.1409012319375821, 0.5750000000000001
-0.13031854163261428, 0.5760000000000001
-0.11972098308426561, 0.577
-0.10910976538433097, 0.578
-0.09848609918300416, 0.579
-0.08785119655074417, 0.58
-0.07720627083999171, 0.581
-0.06655253654673866, 0.582
-0.055891209171959, 0.583
-0.04522350508293307, 0.584
-0.03455064137447303, 0.585
-0.023873835730056452, 0.586
-0.013194306282906, 0.587
-0.002513271477004526, 0.588
0.008168050071916413, 0.589
0.018848439715407648, 0.59
0.02952667891134519, 0.591
0.04020154936295294, 0.592
0.05087183315779737, 0.593
0.06153631290674635, 0.594
0.0721937718828603, 0.595
0.08284299416020778, 0.596
0.09348276475259767, 0.597
0.10411186975219619, 0.598
0.11472909646802078, 0.599
0.12533323356430418, 0.6
0.13592307119869043, 0.601
0.14649740116027393, 0.602
0.15705501700744337, 0.603
0.16759471420552383, 0.604
0.1781152902642094, 0.605
0.18861554487475446, 0.606
0.19909428004691604, 0.607
0.20955030024563978, 0.608
0.21998241252745765, 0.609
0.2303894266765901, 0.61
0.24077015534074483, 0.611
0.2511234141665811, 0.612
0.26144802193483185, 0.613
0.2717428006950766, 0.614
0.2820065759001292, 0.615
0.2922381765400493, 0.616
0.30243643527574243, 0.617
0.31260018857214084, 0.618
0.322728276830958, 0.619
0.3328195445229866, 0.62
0.34287284031993204, 0.621
0.35288701722577426, 0.622
0.36286093270762787, 0.623
0.37279344882609294, 0.624
0.38268343236508995, 0.625
0.3925297549611438, 0.626
0.40233129323212613, 0.627
0.41208692890542126, 0.628
0.4217955489455092, 0.629
0.4314560456809585, 0.63
0.4410673169307999, 0.631
0.4506282661302731, 0.632
0.4601378024559406, 0.633
0.4695948409501389, 0.634
0.4789983026447608, 0.635
0.48834711468436104, 0.636
0.49764021044855783, 0.637
0.5068765296737228, 0.638
0.5160550185739536, 0.639
0.5251746299612957, 0.64
0.5342343233652231, 0.641
0.5432330651513452, 0.642
0.5521698286393326, 0.643
0.5610435942200586, 0.644
0.569853349471924, 0.645
0.5785980892763651, 0.646
0.587276815932533, 0.647
0.5958885392711204, 0.648
0.60443227676733, 0.649
0.6129070536529762, 0.65
0.6213119030276953, 0.651
0.6296458659692599, 0.652
0.6379079916429872, 0.653
0.6460973374102165, 0.654
0.6542129689358609, 0.655
0.6622539602950052, 0.656
0.6702193940785436, 0.657
0.6781083614978528, 0.658
0.6859199624884749, 0.659
0.6936533058128049, 0.66
0.7013075091617782, 0.661
0.7088816992555315, 0.662
0.7163750119430352, 0.663
0.7237865923006902, 0.664
0.7311155947298642, 0.665
0.738361183053367, 0.666
0.7455225306108542, 0.667
0.752598820353138, 0.668
0.75958924493541, 0.669
0.7664930068093502, 0.67
0.7733093183141185, 0.671
0.7800374017662246, 0.672
0.7866764895482524, 0.673
0.7932258241964374, 0.674
0.7996846584870905, 0.675
0.8060522555218473, 0.676
0.812327888811742, 0.677
0.8185108423600953, 0.678
0.8246004107442013, 0.679
0.8305958991958127, 0.68
0.8364966236804066, 0.681
0.8423019109752261, 0.682
0.8480110987460918, 0.683
0.853623535622967, 0.684
0.8591385812742726, 0.685
0.8645556064799457, 0.686
0.8698739932032273, 0.687
0.8750931346611738, 0.6880000000000001
0.880212435393888, 0.6890000000000001
0.8852313113324555, 0.6900000000000001
0.8901491898655794, 0.6910000000000001
0.8949655099049152, 0.6920000000000001
0.8996797219490812, 0.6930000000000001
0.9042912881463557, 0.6940000000000001
0.9087996823560404, 0.6950000000000001
0.9132043902084864, 0.6960000000000001
0.9175049091637827, 0.6970000000000001
0.92170074856909, 0.6980000000000001
0.9257914297146196, 0.6990000000000001
0.9297764858882515, 0.7000000000000001
0.9336554624287816, 0.7010000000000001
0.9374279167777941, 0.7020000000000001
0.941093418530155, 0.7030000000000001
0.9446515494831167, 0.704
0.9481019036840318, 0.705
0.9514440874766686, 0.706
0.9546777195461243, 0.707
0.9578024309623292, 0.708
0.9608178652221392, 0.709
0.9637236782900096, 0.71
0.966519538637246, 0.711
0.9692051272798302, 0.712
0.9717801378148125, 0.713
0.9742442764552697, 0.714
0.9765972620638244, 0.715
0.9788388261847201, 0.716
0.9809687130744492, 0.717
0.9829866797309323, 0.718
0.9848924959212412, 0.719
0.9866859442078679, 0.72
0.9883668199735319, 0.721
0.9899349314445247, 0.722
0.9913900997125903, 0.723
0.9927321587553374, 0.724
0.9939609554551796, 0.725
0.9950763496168069, 0.726
0.9960782139831792, 0.727
0.9969664342500458, 0.728
0.9977409090789869, 0.729
0.998401550108975, 0.73
0.998948281966456, 0.731
0.9993810422739492, 0.732
0.9996997816571638, 0.733
0.999904463750632, 0.734
0.9999950652018582, 0.735
0.999971575673983, 0.736
0.9998339978469628, 0.737
0.9995823474172643, 0.738
0.9992166530960728, 0.739
0.9987369566060176, 0.74
0.9981433126764108, 0.741
0.9974357890370039, 0.742
0.9966144664102601, 0.743
0.9956794385021441, 0.744
0.9946308119914324, 0.745
0.9934687065175403, 0.746
0.9921932546668736, 0.747
0.9908046019577008, 0.748
0.989302906823551, 0.749
0.9876883405951379, 0.75
0.9859610874808119, 0.751
0.9841213445455451, 0.752
0.9821693216884458, 0.753
0.9801052416188121, 0.754
0.977929339830722, 0.755
0.9756418645761659, 0.756
0.9732430768367236, 0.757
0.9707332502937873, 0.758
0.9681126712973379, 0.759
0.9653816388332741, 0.76
0.9625404644893014, 0.761
0.9595894724193816, 0.762
0.9565289993067517, 0.763
0.9533593943255084, 0.764
0.9500810191007719, 0.765
0.946694247667427, 0.766
0.9431994664274491, 0.767
0.9395970741058202, 0.768
0.9358874817050349, 0.769
0.9320711124582111, 0.77
0.9281484017808013, 0.771
0.9241197972209161, 0.772
0.9199857584082615, 0.773
0.9157467570017023, 0.774
0.9114032766354453, 0.775
0.9069558128638636, 0.776
0.9024048731049575, 0.777
0.8977509765824615, 0.778
0.8929946542666082, 0.779
0.8881364488135445, 0.78
0.8831769145034226, 0.781
0.8781166171771602, 0.782
0.8729561341718827, 0.783
0.8676960542550536, 0.784
0.8623369775573038, 0.785
0.8568795155039572, 0.786
0.8513242907452758, 0.787
0.845671937085419, 0.788
0.8399230994101324, 0.789
0.8340784336131708, 0.79
0.8281386065214702, 0.791
0.8221042958190623, 0.792
0.815976189969761, 0.793
0.8097549881386126, 0.794
0.8034414001121271, 0.795
0.7970361462173007, 0.796
0.7905399572394268, 0.797
0.7839535743387241, 0.798
0.7772777489657744, 0.799
0.7705132427757897, 0.8
0.7636608275417115, 0.801
0.7567212850661635, 0.802
0.7496954070922472, 0.803
0.7425839952132155, 0.804
0.7353878607810161, 0.805
0.7281078248137227, 0.806
0.7207447179018678, 0.807
0.7132993801136726, 0.808
0.7057726608992068, 0.809
0.6981654189934728, 0.81
0.690478522318431, 0.811
0.6827128478839758, 0.812
0.6748692816878816, 0.8130000000000001
0.6669487186147102, 0.8140000000000001
0.658952062333717, 0.8150000000000001
0.6508802251957488, 0.8160000000000001
0.6427341281291513, 0.8170000000000001
0.6345147005347037, 0.8180000000000001
0.6262228801795742, 0.8190000000000001
0.6178596130903342, 0.8200000000000001
0.6094258534450229, 0.8210000000000001
0.6009225634642843, 0.8220000000000001
0.5923507133015838, 0.8230000000000001
0.5837112809325282, 0.8240000000000001
0.5750052520432782, 0.8250000000000001
0.5662336199180954, 0.8260000000000001
0.5573973853260159, 0.8270000000000001
0.5484975564066709, 0.8280000000000001
0.5395351485552647, 0.8290000000000001
0.5305111843067335, 0.8300000000000001
0.5214266932190726, 0.8310000000000001
0.51228271175588, 0.8320000000000001
0.5030802831681016, 0.833
0.49382045737500635, 0.834
0.4845042908443987, 0.835
0.47513284647208487, 0.836
0.46570719346060513, 0.837
0.45622840719724544, 0.838
0.44669756913135117, 0.839
0.4371157666509335, 0.84
0.42748409295861356, 0.841
0.41780364694689615, 0.842
0.4080755330727936, 0.843
0.3983008612318229, 0.844
0.38848074663136645, 0.845
0.37861630966344295, 0.846
0.36870867577687805, 0.847
0.3587589753489008, 0.848
0.3487683435561748, 0.849
0.33873792024529153, 0.85
0.32866884980271294, 0.851
0.31856228102421347, 0.852
0.3084193669838107, 0.853
0.29824126490220904, 0.854
0.28802913601476915, 0.855
0.27778414543902746, 0.856
0.2675074620417562, 0.857
0.2572002583056119, 0.858
0.24686371019536385, 0.859
0.2364989970237244, 0.86
0.2261073013168064, 0.861
0.21568980867919654, 0.862
0.20524770765869488, 0.863
0.1947821896107098, 0.864
0.18429444856233457, 0.865
0.1737856810761169, 0.866
0.1632570861135486, 0.867
0.1527098648982636, 0.868
0.1421452207789954, 0.869
0.13156435909228353, 0.87
0.12096848702495301, 0.871
0.11035881347639165, 0.872
0.09973654892061422, 0.873
0.0891029052681647, 0.874
0.07845909572784575, 0.875
0.06780633466830187, 0.876
0.057145837479468393, 0.877
0.04647882043391292, 0.878
0.035806500548058215, 0.879
0.02513009544333806, 0.88
0.014450823207275146, 0.881
0.003769902254505836, 0.882
-0.006911448812223557, 0.883
-0.01759201134109968, 0.884
-0.0282705667702729, 0.885
-0.038945896766886694, 0.886
-0.0496167833660791, 0.887
-0.06028200910994401, 0.888
-0.07094035718642569, 0.889
-0.08159061156815743, 0.89
-0.09223155715119283, 0.891
-0.10286197989364072, 0.892
-0.11348066695417701, 0.893
-0.12408640683042145, 0.894
-0.1346779894971527, 0.895
-0.1452542065443726, 0.896
-0.1558138513151684, 0.897
-0.166355719043384, 0.898
-0.1768786069910752, 0.899
-0.18738131458572496, 0.9
-0.19786264355722916, 0.901
-0.20832139807460195, 0.902
-0.2187563848824118, 0.903
-0.22916641343692182, 0.904
-0.23955029604192238, 0.905
-0.2499068479842305, 0.906
-0.2602348876688657, 0.907
-0.2705332367538533, 0.908
-0.28080072028466496, 0.909
-0.2910361668282726, 0.91
-0.30123840860679235, 0.911
-0.31140628163072837, 0.912
-0.3215386258317673, 0.913
-0.3316342851951338, 0.914
-0.34169210789148263, 0.915
-0.35171094640831346, 0.916
-0.36168965768088635, 0.917
-0.3716271032226456, 0.918
-0.38152214925510447, 0.919
-0.39137366683720193, 0.92
-0.40118053199410475, 0.921
-0.41094162584544536, 0.922
-0.42065583473297036, 0.923
-0.43032205034760884, 0.924
-0.43993916985591486, 0.925
-0.44950609602589303, 0.926
-0.45902173735218477, 0.927
-0.4684850081805938, 0.928
-0.47789482883195933, 0.929
-0.4872501257253323, 0.93
-0.49654983150046295, 0.931
-0.5057928851395783, 0.932
-0.5149782320884362, 0.933
